route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2388","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2389","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2390","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2391","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2392","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2393","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2394","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2395","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2396","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2397","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2398","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2399","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2400","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2401","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2402","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2403","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2404","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2405","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2406","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2407","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2411","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2412","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2413","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2415","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2416","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2417","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2418","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2419","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2420","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T2_2","02-ALM--1-T2-2421","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2314","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2315","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2316","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2319","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2320","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2321","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2322","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2325","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2326","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2327","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2328","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2329","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2330","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2331","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2332","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2333","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2334","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2335","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2336","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2337","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2338","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2339","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2340","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2341","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2342","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2343","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2344","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2345","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2346","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2347","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2348","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2349","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2350","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2351","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2352","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2353","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2354","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2355","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2356","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2357","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2358","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2359","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2360","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2361","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2362","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2363","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2364","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2365","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2366","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2367","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2368","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2369","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2370","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2371","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2372","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2373","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2374","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2375","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2376","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2377","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2378","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2379","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2380","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2381","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2382","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2383","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2384","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2385","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2386","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2387","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2388","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2389","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2390","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2391","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2392","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2393","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2394","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2395","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2396","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2397","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2398","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2399","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2400","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2401","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2402","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2403","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2404","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2405","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2406","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2407","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2417","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2418","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2419","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2420","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2421","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2422","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2423","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2424","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T3_2","02-ALM--1-T3-2425","2-ALM-vpt-1.2.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2201","2-ALM-vpt-1.5.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2203","2-ALM-vpt-1.6.H","Alamein","0","208","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2205","2-ALM-vpt-1.6.H","Alamein","0","206","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2207","2-ALM-vpt-1.5.H","Alamein","0","203","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2209","2-ALM-vpt-1.7.H","Alamein","0","210","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2211","2-ALM-vpt-1.7.H","Alamein","0","218","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2212","2-ALM-vpt-1.8.R","Flinders Street","1","234","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2213","2-ALM-vpt-1.5.H","Alamein","0","202","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2214","2-ALM-vpt-1.9.R","Flinders Street","1","237","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2215","2-ALM-vpt-1.7.H","Alamein","0","217","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2217","2-ALM-vpt-1.7.H","Alamein","0","213","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2218","2-ALM-vpt-1.8.R","Flinders Street","1","236","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2219","2-ALM-vpt-1.10.H","Riversdale","0","246","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2220","2-ALM-vpt-1.11.R","Flinders Street","1","247","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2221","2-ALM-vpt-1.12.H","Alamein","0","251","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2222","2-ALM-vpt-1.9.R","Flinders Street","1","241","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2223","2-ALM-vpt-1.13.H","Alamein","0","253","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2225","2-ALM-vpt-1.14.H","Riversdale","0","256","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2226","2-ALM-vpt-1.15.R","Flinders Street","1","258","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2230","2-ALM-vpt-1.16.R","Flinders Street","1","259","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2232","2-ALM-vpt-1.16.R","Flinders Street","1","262","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2234","2-ALM-vpt-1.17.R","Flinders Street","1","263","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2235","2-ALM-vpt-1.5.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2236","2-ALM-vpt-1.18.R","Flinders Street","1","266","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2237","2-ALM-vpt-1.7.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2238","2-ALM-vpt-1.19.R","Flinders Street","1","224","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2239","2-ALM-vpt-1.7.H","Alamein","0","230","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2240","2-ALM-vpt-1.9.R","Flinders Street","1","244","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2241","2-ALM-vpt-1.7.H","Alamein","0","221","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2242","2-ALM-vpt-1.9.R","Flinders Street","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2243","2-ALM-vpt-1.7.H","Alamein","0","219","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2244","2-ALM-vpt-1.11.R","Flinders Street","1","250","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2245","2-ALM-vpt-1.7.H","Alamein","0","220","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2246","2-ALM-vpt-1.9.R","Flinders Street","1","243","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2247","2-ALM-vpt-1.7.H","Alamein","0","222","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2249","2-ALM-vpt-1.7.H","Alamein","0","224","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2251","2-ALM-vpt-1.7.H","Alamein","0","231","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2252","2-ALM-vpt-1.8.R","Flinders Street","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2254","2-ALM-vpt-1.8.R","Flinders Street","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2255","2-ALM-vpt-1.7.H","Alamein","0","215","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2300","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2303","2-ALM-vpt-1.20.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2307","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2308","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2309","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2310","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2311","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2312","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2313","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2314","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2315","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2316","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2317","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2318","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2319","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2320","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2321","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2322","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2323","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2324","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2325","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2326","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2327","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2328","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2329","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2330","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2331","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2332","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2333","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2334","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2335","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2337","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2338","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2339","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2340","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2341","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2342","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2343","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2344","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2345","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2346","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2347","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2348","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2350","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2351","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2352","2-ALM-vpt-1.3.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2353","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2354","2-ALM-vpt-1.1.R","Camberwell","1","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2355","2-ALM-vpt-1.4.H","Alamein","0","","1"
"aus:vic:vic-02-ALM:","T5_2","02-ALM--1-T5-2356","2-ALM-vpt-1.1.R","Camberwell","1","","1"
